zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29376480,11204 Tanya Trl,78726,"Front porch elevation w/stately pillars & brick flooring to showcase your favorite plants-The quiet elegance of the two story entry invites you to make your way past the formal living, dining & stunning central staircase recently refinished, set at an angle with a mid level landing. A completely renovated kitchen with high end appliances overlooks the inviting pool, waterfall, expanded deck & lounge areas perfect for entertaining family & friends. The upstairs lavish owner's retreat will not disappoint! RRISD",30.443117141723643,-97.8240737915039,4,TRUE,TRUE,FALSE,FALSE,Single Family,1989,435000,2020-07-24,7,2020,65,2,2,2,0,0,2,0,8973,3113,1.2,8,1275,15,3,4,2,31
241932946,8016 Annalise Dr,78744,"8016 Annalise Drive, Austin, TX 78744",30.17620658874512,-97.696533203125,0,TRUE,FALSE,FALSE,FALSE,Single Family,2016,285000,2018-12-21,12,2018,1,4,1,0,0,0,0,0,5662,1973,2.9,3.6666666666666665,1532,12,3,3,2,2
241932900,809 Silver Wing Dr,78725,"ADORABLE home, in like-new condition!  So much pride of ownership, and beautiful landscaped yard.  Large living area, open to kitchen, and large master bedroom.  Great layout, and 15 minutes to ABIA Airport, and 25 minutes to get to downtown Austin.  Neighborhood amenities include playgrounds, picnic area, tennis courts, & more. Elementary & middle schools close by.",30.23677062988281,-97.581756591796875,0,TRUE,FALSE,FALSE,FALSE,Single Family,2016,215000,2019-08-16,8,2019,27,3,1,0,0,0,0,0,5749,1370,1.8333333333333333,3,1457,13,2,3,1,3
29370900,12709 Cloud Mountain Xing,78726,"12709 Cloud Mountain Xing, Austin, TX 78726 is a single family home that contains 3,055 sq ft and was built in 2000. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $509,687. The Rent Zestimate for this home is $2,750/mo.",30.42306327819824,-97.863067626953125,2,TRUE,TRUE,FALSE,FALSE,Single Family,2000,519500,2020-11-04,11,2020,67,2,2,1,3,0,0,0,7666,3055,2.1,7,1277,16,4,4,2,20
29372980,11100 Amesite Trl,78726,"Classic architecture meets modern styling in this beautiful Canyon Creek home on large corner lot, anchored on one of the most desirable tree-lined streets in the neighborhood. Pride in ownership shows in this 4 bedroom, 2.5 bath beauty with 3 living areas, floor to ceiling windows &  abundant light.  The living room is anchored by a large gas fireplace which leads to an updated eat-in kitchen with granite/quartz counters &  overlooks a tree filled garden oasis. The yard is a showpiece with large Ipe deck, a perfect escape from life's stresses. B  The large master bedroom is a bright airy space and leads to a fabulously updated master bath with stand-alone tub/high-end fixtures. The second story has a generous game room, three large bedrooms and bathroom. HVAC's new in 2012 and 2017.  Enjoy all of this in the middle of all that Four Points has to offer including restaurants and shopping. Close to Lake Travis.  Exemplary Canyon Creek Elementary, Grisham Middle & Westwood High/IB prog.",30.43273162841797,-97.8270034790039,0,TRUE,FALSE,FALSE,FALSE,Single Family,1995,463700,2018-10-02,10,2018,37,2,1,0,0,0,0,0,9539,3115,1.5333333333333332,8,1275,15,3,4,2,23
29459947,14304 Rosseau St,78725,"Brick 2/2.5/2 home with easy access to toll 130, Tree shaded lot, fenced back yard",30.24313545227051,-97.58552551269533,2,TRUE,TRUE,FALSE,FALSE,Single Family,1987,209900,2020-03-03,3,2020,23,7,2,0,0,0,1,0,5558,1419,1.6666666666666667,3,1457,13,2,3,1,33
241932936,5217 Bonneville Bnd,78744,"This home is ready for you - Updated with hardwired internet in every room - New Tesla Gigafactory approx. 7 miles away. This immaculately kept 6 bedroom (2 suites) provides space for everyone to live & work from home.  Open floorplan, Tons of natural light.  Granite countertops, large island & tons of cabinet space. Large suite down Suite & 4 Bed + Flex up!  Conveniently located to Downtown, Airport, McKinney Falls State Park, and access right across the street to the Onion Creek Greenbelt.",30.17849540710449,-97.69666290283205,2,TRUE,TRUE,FALSE,FALSE,Single Family,2016,375000,2020-08-31,8,2020,78,2,2,1,0,0,0,0,6969,2682,2.9,3.6666666666666665,1532,12,5,7,2,4
89550803,12008 Thyone Dr,78725,"Come see this 2 story in 78725! WOW - All of this square footage AND 4 bedrooms at this low price. Less than a mile to Colorado River access, across from the Hornsby Bend Bird Observatory, and walking distance to the greenbelt! Located at the end of the street with no neighbors on 2 sides, this private backyard features Mexican plum, fig, and oak trees and makes for great for entertainment.",30.21564483642578,-97.63555145263672,2,TRUE,TRUE,FALSE,FALSE,Single Family,2014,229900,2020-06-29,6,2020,32,2,2,1,1,0,0,0,4573,1936,3.2000000000000006,3,1457,13,3,4,2,6
29370898,12726 Cloud Mountain Xing,78726,"VIEWS for miles in this Grandview Hills home. Very private backyard, master suite, office/study, formal dining and family room down. Three beds/two baths and great room up with views of the hill country.  All rooms very spacious including kitchen breakfast area and utility room.  Check out the extra storage space inside the garage and large storage below the home, MANY UPGRADES including windows, HVAC and roof.",30.42333984375,-97.864410400390625,2,TRUE,TRUE,FALSE,TRUE,Single Family,2001,549900,2018-08-24,8,2018,38,3,2,0,0,0,0,0,10105,3794,2.1333333333333333,7,1277,16,4,4,2,17
29358990,7003 Jester Blvd,78750,"Come see this beautiful remodel. High-end finishes throughout, kitchen has granite counter tops, new custom cabinets and high-end appliances. Recessed lighting, high ceilings. On level master suite with fireplace, his & hers walk-in closets, travertine tile in bathroom. Newer acacia hardwood floors in the living areas, tile and new carpeting. Very large flex room upstairs can be a media/game room or extra guest room. Fresh paint inside & out. Low maintenance yard. Deck perfect for entertaining.",30.375999450683604,-97.7984848022461,0,TRUE,FALSE,FALSE,FALSE,Single Family,1983,690000,2019-01-19,1,2019,36,5,1,0,0,0,0,0,10367,2967,2.9333333333333336,7,1523,17,3,4,2,36
116080957,10704 Copper Basin Cv,78717,"Exquisite Broadmoor floor plan in Northwoods at Avery Ranch offering 5 bedrooms, 4 full baths, gameroom & media room. This quiet cul-de-sac home boasts dramatic high ceilings, wrought iron railings, wood floors, MIL bdrm w/full bath on main level in addition to master & a study. Gourmet kitchen with large island open to the great room, granite countertops, double oven, SS built in appliances. Nicely treed lot w/large covered back patio. Easy access to Metro rail, Mopac and 183. Highly acclaimed Schools!",30.48835182189941,-97.7944564819336,0,TRUE,FALSE,FALSE,FALSE,Single Family,2014,584900,2019-03-18,3,2019,43,3,2,0,0,0,0,0,7501,3787,3.2999999999999994,7.666666666666668,1259,14,4,5,2,5
29375979,11902 Arch Hill Dr,78750,"This sprawling single story ranch home has 5 bedrooms & 3 full baths! It sits on a large corner lot w/ mature trees in highly sought after Balcones Village Subdivision. Recently painted on the interior/exterior! 2018 all windows were replaced, as well as HVAC system! Custom Craftsman style shiplap walls & ceilings were recently added throughout! Home has 2 living areas, one w/ vaulted ceiling & wood beams! Recent granite counter tops, hand scraped engineered flooring & tile added throughout (no carpet).",30.44328117370605,-97.79827880859376,0,TRUE,FALSE,FALSE,FALSE,Single Family,1977,599800,2019-09-30,9,2019,40,7,1,2,1,0,1,0,11325.6,2753,0.8333333333333334,8.666666666666666,1632,16,3,5,1,42
241932935,5229 Bonneville Bnd,78744,"This is a striking and elegant home that has been upgraded to the tune of $60K+. The owner bought the home new but has had all the flooring pulled up and replaced with wood plank flooring except for the bedrooms. All lighting fixtures and ceiling fans have been upgraded. Custom blinds, hardware on cabinets, thermostats, front door, and paint have been upgraded. A pergola & outdoor concrete steps w/lights have been added outdoors. A real opportunity for a buyer wanting a move-in ready impeccable home.",30.178211212158203,-97.6968231201172,0,TRUE,FALSE,FALSE,FALSE,Single Family,2016,325000,2018-09-12,9,2018,22,4,1,0,0,0,0,0,6185,2068,2.9,3.6666666666666665,1532,12,3,4,2,2
80115957,14904 Mistletoe Heights Dr,78717,"Lovingly cared-for home in desirable Avery Ranch offers indoor and outdoor living with a covered patio and impressive pergola-type structure offering a perfect place to gather, relax, eat, and hang out with loved-ones! Raised garden beds with fresh veggies! Updated kitchen with chef-inspired Viking oven & microwave, and beautiful quartz counters. Short walking distance to 10-Rated Rutledge Elementary, neighborhood pool, park and Brushy Creek Trail and so much more!",30.500444412231445,-97.79090881347656,2,TRUE,TRUE,FALSE,FALSE,Single Family,2006,350000,2020-08-26,8,2020,27,4,3,1,1,0,1,0,5140,1791,1.6333333333333335,8.333333333333334,1481,16,3,3,2,14
29370894,12704 Cloud Mountain Xing,78726,"12704 Cloud Mountain Xing, Austin, TX 78726 is a single family home that contains 3,338 sq ft and was built in 2001. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $649,870. The Rent Zestimate for this home is $3,100/mo.",30.423627853393555,-97.86334991455078,0,TRUE,FALSE,FALSE,FALSE,Single Family,2001,574900,2018-03-01,3,2018,1,3,1,0,0,0,0,0,11325.6,3338,2.1333333333333333,7,1277,16,4,4,2,17
29375978,11907 Arch Hill Dr,78750,"Rare find in highly coveted Balcones Village.  One story, 4 bedrooms, 3 full baths, two master suites, expansive .63 acre heavily treed lot.  Heavenly backyard paradise, with a large sparkling pool/hot tub and spacious patio for relaxing or entertaining. Updates include gorgeous hand scraped hardwood floors, skylights, granite and stainless kitchen, top of the line Thermador induction cooktop. A chef's dream.Updated windows, tons of storage. Beautifully landscaped Acclaimed RRISD schools.",30.443683624267567,-97.79793548583984,0,TRUE,FALSE,FALSE,FALSE,Single Family,1977,699900,2019-10-25,10,2019,39,3,1,1,1,0,1,0,27442.8,2997,0.8333333333333334,8.666666666666666,1632,16,3,4,1,42
145654939,4617 Cleto St,78725,"4617 Cleto St, Austin, TX 78725 is a single family home that contains 1,225 sq ft and was built in 2017. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $234,271. The Rent Zestimate for this home is $1,600/mo.",30.24139213562012,-97.57658386230467,0,TRUE,FALSE,FALSE,FALSE,Single Family,2017,205000,2019-09-20,9,2019,22,3,1,0,0,0,1,0,7274,1225,2.0333333333333337,3,1457,13,2,3,1,2
29370884,8225 Phantom Canyon Dr,78726,"Rarely are there homes w/ that ""WOW"" factor. Well, this is one of those unbelieveable homes! Gorgeous one story! Open floor plan & high ceilings. Four bedrooms, plus an office/study. Natural light! Center island, 42"" upper cabinets & gas cooktop in kitchen. Gas log fireplace in family room. Hard tile & wooden floors. Private backyard w/ covered patio, & beautiful arbor. New shingles 2009, water heater in 2012. Furnace, evaporator coil & condenser 2012/2013 (10 yr warranty). Must see to believe!",30.425716400146484,-97.8606414794922,2,TRUE,TRUE,FALSE,FALSE,Single Family,2002,425000,2020-09-01,9,2020,120,3,2,1,2,0,1,0,9670,2864,2.066666666666667,7,1277,16,3,5,1,18
29351485,5706 Eagle Clfs,78731,"5706 Eagle Clfs, Austin, TX 78731 is a single family home that contains 1,573 sq ft and was built in 1984. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $499,568. The Rent Zestimate for this home is $2,300/mo.",30.3537712097168,-97.79362487792967,0,TRUE,FALSE,FALSE,FALSE,Single Family,1984,425000,2019-07-17,7,2019,1,7,1,0,2,0,1,0,3920,1573,3.4333333333333336,7,1177,16,2,3,1,35
29372475,9008 Scotsman Dr,78750,"Stunning complete renovation situated perfectly on a quiet tree covered private oasis. Highly desirable ""Park at Spicewood"" pocket neighborhood is surrounded by greenbelts, playgrounds, parks, tennis and hike/bike trails. Meticulous craftsman remodel with an eye for detail. Featuring a bright open floorplan cascaded by abundance of natural light showcasing an office/study, multiple living areas and high ceilings. All this plus outstanding schools and great nearby shopping/dining. Truly a rare gemRestrictions: Yes",30.42850685119629,-97.79425048828124,2,TRUE,TRUE,FALSE,TRUE,Single Family,1988,684000,2020-10-05,10,2020,55,3,2,1,1,0,0,0,10454,2656,1.2,9,1616,16,3,4,2,32
185218453,10512 Dunham Forest Rd,78717,"Easy Show w/One Hour Notice Please. Beautiful 4BD/2.5 BA, Family Rm, Frml Dining, All Beds Up, Cute & Spacious Kitchen w/Hard Tile Down, Fresh Paint throughout, Recently installed New Carpet & Laminate flooring, Ceiling fans, W/Nobody Behind you located in gorgeous & prestigious Avery Ranch Subdivision with 4 Community Pools, Massive Amenity Center, Tennis & Volleyball Courts, Renowned Brushy Creek Hike & Bike Trail, Top Rated Schools in Leander ISD, and close to all Roads Tolls and Shopping.",30.493675231933604,-97.7860107421875,2,TRUE,TRUE,FALSE,TRUE,Single Family,2002,359965,2020-07-15,7,2020,40,4,3,2,1,0,1,0,5140,1975,2,8.333333333333334,1481,16,3,4,2,18
29392994,4602 Sherwyn Dr,78725,"4602 Sherwyn Dr, Austin, TX 78725 is a single family home that contains 1,745 sq ft and was built in 1971. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $358,912. The Rent Zestimate for this home is $1,875/mo.",30.28166007995605,-97.66173553466795,0,FALSE,FALSE,FALSE,FALSE,Single Family,1971,120000,2018-06-25,6,2018,23,1,1,0,0,0,0,0,9452,1745,2.4666666666666663,3.6666666666666665,480,14,2,4,1,47
2088245915,7716 Barbary Ct,78744,"MLS# 5657804 - Built by Dream Finders Homes - October completion! ~ Our most popular plan, the Avalon, is brilliantly designed featuring a wide-open living and kitchen area, huge center island, bay windows in the Master bedroom, gas fireplace, tray ceiling in the living area and so much more.  Two closets for your Master bedroom, walk-in pantry, separate room for laundry, and a 3-car garage accommodate the space you need!  This home will not last long!!",30.16103935241699,-97.71595001220705,0,TRUE,FALSE,FALSE,FALSE,Single Family,2017,388990,2018-10-31,10,2018,5,4,1,0,0,0,0,0,6969,2502,3.1,3.6666666666666665,1532,12,3,4,1,1
29373974,8711 Crest Ridge Cir,78750,"This 4BD/2.5 bath plus study sits on a beautiful over-sized lot w/mature trees in the highly desired Balcones Village.   Home has been pre-inspected and the follow up completed is attached in MLS.  This home is ready for the right person to unlock its full potential.  If you are ready to make a home exactly what you want, this is an opportunity that you don't want to miss.",30.435590744018555,-97.78577423095705,2,TRUE,TRUE,FALSE,TRUE,Single Family,1972,435000,2018-10-03,10,2018,19,3,2,0,0,0,0,0,16988.4,2313,1.1,8.666666666666666,1632,16,2,4,1,46
29360984,7601 Almond Cv,78750,"Immaculate property w beautiful traditional finishes on lush culdesac corner lot.  Large pool yet still great backyard green space to enjoy your private sanctuary.   Open concept living, high ceilings + neutral palette.  Numerous high end upgrades including kitchen, bathrooms, flooring + lighting. Feeds into blue ribbon Hill Elementary/Murchison Middle/Anderson High.  This one is move in ready -- just unpack + enjoy - don't forget your swimsuit.",30.38071632385254,-97.78955841064452,2,TRUE,TRUE,TRUE,TRUE,Single Family,1989,795000,2020-07-10,7,2020,37,7,2,0,1,0,1,0,15245.999999999998,2700,2.5,7,1523,17,3,4,2,31
