zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29355922,7179 Las Ventanas Dr,78731,"7179 Las Ventanas Dr, Austin, TX 78731 is a single family home that contains 3,112 sq ft and was built in 1993. It contains 3 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $922,384. The Rent Zestimate for this home is $3,300/mo.",30.36601638793945,-97.77588653564452,2,TRUE,TRUE,FALSE,FALSE,Single Family,1993,825000,2020-04-06,4,2020,1,4,2,1,2,0,2,0,8712,3112,1.3,7,1483,16,4,3,2,27
29352920,7209 Lamplight Ln,78731,"Let your imagination run wild with this remodel opportunity in one of the most sought-after areas of Austin. Your canvas is one story, over 2700 square feet and has wonderful natural light throughout. Enjoy the mobility of Northwest Hills with access to Mopac, LOOP 360, and RM-2222 while appreciating the walkability to schools, shops, and restaurants. Escape the mayhem of the city and retreat to your quiet street in the heart of Northwest Hills. Cool off from the Texas heat in your private back yard pool and take pride in the great investment you've just made. Your best life begins with a home that inspires you.",30.36018371582031,-97.76102447509766,0,FALSE,FALSE,FALSE,FALSE,Single Family,1970,699000,2019-05-31,5,2019,19,2,1,0,0,0,0,0,12196.8,2742,0.5666666666666668,7,1483,16,3,4,1,49
29353495,3903 Pebble Path,78731,"Fantastic single story home in desirable Northwest Hills. Beautifully maintained home on large lot with towering oak trees and private backyard. The floor plan is great for a family and features large rooms, wood floors, crown molding, good storage, screened-in porch and back entry garage. Located on a quiet street with easy access to MOPAC, close to schools, shopping and restaurants.",30.36451530456543,-97.7572250366211,2,FALSE,TRUE,FALSE,FALSE,Single Family,1974,780000,2020-05-11,5,2020,25,5,2,2,1,0,1,0,11761.2,2657,0.6333333333333333,7,1483,16,2,3,1,46
29353902,5503 Driftwood Dr,78731,"Masterfully rebuilt in 2004, modern floor plan suited for casual ease & comfortable gatherings. Private setting, secluded street, minutes to all the conveniences. Main level: 2 large living areas, fireplace, huge island kitchen open to informal dining area, granite-ss, 3 bdr, 2.5 ba, study/wk rm & util w/sink. Up a graceful curving stair a serene master retreat, sitting area & private terrace, hill country view. 1 blk to Bull Creek Park trailhead. Private park along Bull Creek exclusively for Homeowners.",30.36288642883301,-97.7853775024414,2,TRUE,TRUE,FALSE,FALSE,Single Family,1963,642400,2018-10-02,10,2018,40,3,2,0,0,0,0,0,25264.8,3682,1.8,7,1483,16,4,4,2,55
29355488,7904 Moritz Ln,78731,"Elegant, single story home in gorgeous Northwest Hills, Mesa Forest gated community. Open living room w/high ceilings, wood floors & gas fireplace. 3rd bedroom lined w/bookshelves could be office/library. Peaceful, screened porch! Expansive kitchen open to living room features granite counters, gas cooking, beautiful cabinets. Large master suite w/double vanity, walk-in shower & great closet space. Serene backyard w/beautiful Heritage oak tree. Community pool. Grocery & more shopping so close! Immaculate!",30.366943359375,-97.75572204589844,0,TRUE,FALSE,FALSE,FALSE,Single Family,1998,625000,2019-12-31,12,2019,28,6,1,1,2,0,2,0,6098,1769,0.7333333333333334,7,1483,16,2,3,1,21
241929891,4005 Knollwood Dr,78731,"END OF MAY COMPLETION.Mid-construction photos. Exceptional new construction home executed by The Muskin Company, Clayton & Little Architects and Allison Crawford Design.  This stylish home blends seamlessly on an established street due to the thoughtful and intentional architectural design elements, exterior material selections and placement within the mature tree canopy.  The home's sensible interiors are organic and clean, integrating with the natural elements of the lot and outdoor living spaces.",30.35463714599609,-97.76714324951172,0,FALSE,FALSE,FALSE,FALSE,Single Family,2018,1595000,2018-09-21,9,2018,24,4,1,0,0,0,0,0,12196.8,3525,0.8333333333333334,7,1483,16,5,5,2,0
29353390,4005 Greystone Dr,78731,"RARE fully renovated single story home in the heart of Northwest Hills! Backyard oasis features a modern pool/hot tub, covered patio PLUS a custom detached office! Remodeled kitchen opens to living room and overlooks backyard, great for entertaining! Open floor plan w/ vaulted ceiling, oversized windows & recessed lighting throughout! Upgrades include engineered wood floors, tile, granite, custom cabinetry & SS appliances. 2 living spaces! Feeds into highly desirable Doss, Murchison, Anderson High School!",30.3625602722168,-97.76107025146484,2,FALSE,TRUE,FALSE,TRUE,Single Family,1967,915000,2020-08-14,8,2020,111,4,2,2,2,0,2,0,9670,2214,0.6666666666666666,7,1483,16,2,4,1,53
111972888,4212 Far West Blvd,78731,"Well-maintained home in highly desirable Northwest Hills, walking/biking distance to new state-of-the-art elementary school. This gem, on the quiet end of Far West, has vaulted ceilings in the living room and master and fresh interior paint 8/2020. This house is move-in ready or it could be updated to the buyers' dream home. No carpet, bamboo floors throughout with tile in the wet areas. Separate utility room/pantry and half bath off the kitchen. Large back yard with organic garden and more. Sprinkler Sys:Yes",30.361406326293945,-97.76970672607422,2,FALSE,TRUE,FALSE,FALSE,Single Family,1967,745000,2020-10-20,10,2020,46,4,2,0,0,0,0,0,10236,2137,0.9333333333333332,7,1483,16,27,4,1,53
29349467,6215 Ledge Mountain Dr,78731,"6215 Ledge Mountain Dr, Austin, TX 78731 is a single family home that contains 3,697 sq ft and was built in 1985. It contains 4 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $1,471,277. The Rent Zestimate for this home is $3,150/mo.",30.35066223144531,-97.775054931640625,5,FALSE,TRUE,FALSE,TRUE,Single Family,1985,595000,2020-09-23,9,2020,115,4,3,0,0,0,0,0,10890,3697,2.3666666666666667,7,1177,16,4,4,3,35
70331967,7320 Vista Mountain Dr,78731,Call Agent #1 for showings.,30.37114524841309,-97.78063201904295,2,TRUE,TRUE,TRUE,TRUE,Single Family,2008,1495000,2019-02-28,2,2019,36,3,2,0,0,0,0,0,11761.2,3498,1.6666666666666667,7,1483,16,4,4,2,11
29352985,7220 Running Rope,78731,"7220 Running Rope, Austin, TX 78731 is a single family home that contains 2,430 sq ft and was built in 1969. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $910,874. The Rent Zestimate for this home is $3,600/mo.",30.36147689819336,-97.76185607910156,0,FALSE,FALSE,FALSE,FALSE,Single Family,1969,899900,2020-12-15,12,2020,31,0,1,4,3,0,0,0,10585,2430,0.6,7,1483,16,3,4,1,51
29353379,4000 Greystone Dr,78731,"Delightful one story home with recent updates that include dark engineered hardwoods, stainless steel dishwasher, replaced windows, doors, and garage door. Fourth flex room could be study or bedroom. Clean and move in ready, this home features built ins, no carpet, crown molding, indoor utilities, neutral colored tiled baths and a great sized backyard. Loads of natural light comes into the home. Feeds into popular Austin ISD schools, this home is conveniently located in the heart of Northwest Hills.",30.362775802612305,-97.76026916503906,2,FALSE,TRUE,FALSE,FALSE,Single Family,1967,380000,2018-07-21,7,2018,1,2,2,0,0,0,0,0,9147,1970,0.6,7,1483,16,2,4,1,51
29351376,5208 S Scout Island Cir,78731,"Lovely home in the desirable community, The Courtyard, with access to Lake Austin, community amenities (pool, tennis, and dock), close to downtown, The Domain shopping, & much more. Great curb appeal-professional landscaping, beautiful brick exterior, freshly painted interior, and ready for its next chapter. Formal dining & living area with coffered ceilings, Nest thermostats, spacious kitchen w/stainless appliances, lots of storage, & main level master. Study/4th bed option. Private backyard & shady trees.",30.353822708129886,-97.78565979003906,0,TRUE,FALSE,FALSE,FALSE,Single Family,1999,779000,2019-10-09,10,2019,27,2,1,3,1,0,3,0,10018,3007,3.033333333333333,7,1177,16,3,4,2,20
29353860,4911 Bob Cat Run,78731,"The view is AMAZING at this fabulous lock & leave home in North Cat Mountain. Tremendous windows afford long Hill Country views from every angle. Floorplan is an entertainer's dream w/wet bar and light-filled dining & living areas. Owner designed, custom kitchen w/ custom cabinets, hidden step ladder, appliance hideaway, double ovens, pot filler & sunny breakfast area. Disability features include wide doors, electric chair & hand rails. One story w/ stair lift in garage. 2017 Solar panels-bills range from below $0-$110 monthly.",30.363555908203125,-97.778778076171875,2,TRUE,TRUE,FALSE,TRUE,Single Family,1984,599000,2018-10-19,10,2018,32,2,2,0,0,0,0,0,8054,2356,1.4,7,1483,16,2,2,1,34
29353857,4908 Bob Cat Run,78731,"4908 Bob Cat Run, Austin, TX 78731 is a single family home that contains 1,968 sq ft and was built in 1983. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $652,181. The Rent Zestimate for this home is $2,800/mo.",30.36396026611328,-97.778594970703125,2,TRUE,TRUE,FALSE,TRUE,Single Family,1983,598000,2020-07-13,7,2020,39,4,2,1,1,0,2,0,6272,1968,1.4,7,1483,16,2,3,1,37
29356469,4208 Deepwoods Dr,78731,"This is the NW Hills gem you've been waiting for. It is 2356 sf of charm and is located on one of the premier streets in the neighborhood. The front yard is full of large trees. The back yard is enclosed with a painted wood privacy fence and has a nice back patio. A big yard, there is even room for a pool in the back - the plans are included! The home is updated throughout including the 4 bedrooms and 3 bathrooms. The Kitchen is lovely and features Shaker Style white cabinets with black granite countertops, a farmhouse sink and a professional quality faucet and stainless steel appliances. The home has carpeted areas as well as both wood and stone floors. The Front Living Space has a gorgeous wood floor with an inlaid strip of contrasting wood. Beautiful paint color choices on the walls, trim and woodwork. Large windows let in lots of light and look out over the tree-covered neighborhood. This is truly the one you've been waiting for! Doss, Murchison and Anderson schools",30.3656005859375,-97.76678466796876,0,FALSE,FALSE,FALSE,FALSE,Single Family,1966,795000,2019-01-17,1,2019,37,4,1,0,0,0,0,0,9321,2356,0.8666666666666667,7,1483,16,3,4,2,53
29353853,4900 Bob Cat Run,78731,"Like living in a treehouse -- this luxurious home in N. Cat Mountain couldn't be more incredible. Gorgeous views from clerestory windows provide a serene setting, bringing the outdoors in. Private balcony off master adds yet another space to enjoy the view. Hardwood floors, designer tile, high ceilings, floor to ceiling fireplace and open floorplan makes this home excellent for entertaining. Designer kitchen, luxurious tub and walk-in shower, spacious closet and so many more features in this elegant home.",30.36372947692871,-97.7779312133789,2,TRUE,TRUE,FALSE,TRUE,Single Family,1984,614900,2020-07-20,7,2020,34,2,2,1,0,0,0,0,4007,1973,1.4,7,1483,16,3,2,2,36
29356347,7713 Mesa Dr,78731,"7713 Mesa Dr, Austin, TX 78731 is a single family home that contains 3,358 sq ft and was built in 1969. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $1,052,221. The Rent Zestimate for this home is $4,290/mo.",30.367246627807617,-97.7596206665039,0,FALSE,FALSE,FALSE,FALSE,Single Family,1969,935000,2019-02-26,2,2019,22,0,1,0,0,0,0,0,13939.2,3358,0.7333333333333334,7,1483,16,3,4,2,50
29353832,6815 Cougar Run,78731,Custom built by Don Skirrow in a prime location. This custom home is perfect if you want to be close to Downtown (approx. 20 min)The Domain(approx. 15 min) The Aboretum(approx. 10 min) University of Texas (approx. 20 min) without the noise!  Located in a peaceful quiet setting and a heavily populated section of trees in the back to enjoy your morning coffee or evening cocktails or just reading your favorite book and relaxing. Cellar area in back for additional storage.,30.362808227539062,-97.77759552001952,2,TRUE,TRUE,FALSE,TRUE,Single Family,1991,735000,2020-07-09,7,2020,26,2,2,0,0,0,0,0,4051,2625,1.366666666666667,7,1483,16,3,3,2,29
29355818,4209 Gnarl Dr,78731,"Welcome home! The quintessential NWH home. Walk to the award winning and much sought after Doss, Murchison & Anderson. Completely remodeled 4 bedroom home with spa like baths & gourmet kitchen. Backyard oasis is big enough for parties but quiet enough for just family. Kitchen has granite counters, recessed lighting & highend appliances. Masterbath has radiant heat marble floors, marble counter top on zinc vanity, tankless H2O heater for upstairs baths insures endless hot H2O, traditional tank for downstairs. Look at pictures & schedule a visit!",30.36384010314941,-97.76815032958984,0,FALSE,FALSE,FALSE,FALSE,Single Family,1967,749999,2018-05-04,5,2018,21,3,1,0,0,0,0,0,9147,2622,0.9,7,1483,16,3,4,2,51
29358814,5318 Valburn Cir,78731,"An immaculate single owner home.  The pictures do not do it justice.
This 4-bedroom 3 bath, 3040 square foot custom built home, while needing some update, is move in ready today.
The full covered patio that extends the entire length of the house is an entertainers delight.  With 4 entries from the master, breakfast, family room and bedroom 4, along with pass throughs from the kitchen and bar area, you will always have easy access to your guests.
There is a second suite with its own bathroom and sitting area along with its own kitchenette.
The skylights in the formal living, kitchen, back porch, breakfast area and main hallway provide an abundance of natural light in the house.
Located in the much sought-after Northwest Hill of Austin, this is a home to make your own.
The property is shown by appointment only.
",30.37441253662109,-97.77472686767578,2,FALSE,TRUE,FALSE,FALSE,Single Family,1978,799000,2019-04-08,4,2019,69,1,2,0,0,0,0,0,12632.4,3040,1.4333333333333331,7,1483,16,3,4,1,41
29353312,6305 Mountain Park Cv,78731,"Gorgeous remodel nestled on a quiet cul de sac with clean lines and playful accents throughout. No detail overlooked and home has 4 bedrooms, 3.5 baths and separate office. Incredible entertaining backyard with pool, hot tub, outdoor kitchen, putting green and more feeding into Doss Elementary, Murchison Middle and Anderson High.",30.35890388488769,-97.785125732421875,0,FALSE,FALSE,TRUE,FALSE,Single Family,1983,1050000,2018-08-03,8,2018,37,3,1,0,0,0,0,0,11761.2,2898,1.8,7,1483,16,4,4,2,35
