id,loan_status,year,fully_paid,credit_score,credit_history_age,had_delinq,delinq_recent,has_pub_rec,recovery_channel,payoff_gross,payoff_net,payoff_frac,addr_state,annual_inc,dti,emp_length,emp_title,fico_approx,grade,home_ownership,inq_last_6mths,installment,int_rate,issue_d,loan_amnt,open_acc,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,funded_amnt,funded_amnt_inv
1068006,Charged Off,2011,0,73,11.247091033538672,1,0,0,collection,11931.23,11924.8171000026,0.6037882075950683,OR,45000,22.8,4 years,"PACIFIC WOOD LAMINATES, INC.",722,B,RENT,0,643.33,10.65,Dec-2011,19750,12,debt_consolidation,16576,54.2,B2,36 months,CONSOLIDATION,28,Verified,974xx,11931.23,8590.58,2698.78,0,641.87,6.4128999974,Sep-2013,19750,19725
1068075,Fully Paid,2011,1,74,6.165639972621492,0,0,0,NA,10904.8390256439,10904.8390256439,1.09048390256439,NY,31200,14.81,3 years,Albert Einstein College of Medicine,712,B,RENT,0,322.25,9.91,Dec-2011,10000,13,debt_consolidation,5540,27,B1,36 months,Debt consolidation loan,19,Source Verified,104xx,10904.8390256439,10000,904.84,0,0,0,Jan-2013,10000,10000
1065642,Fully Paid,2011,1,71,10.82819986310746,1,0,0,NA,16012.1121239928,16012.1121239928,1.1730485072522197,NV,66000,24.09,4 years,MWH Americas,677,B,RENT,0,456.12,12.42,Dec-2011,13650,11,debt_consolidation,8933,56.5,B4,36 months,Debt Consolidation,34,Verified,891xx,16012.1121239928,13650,2362.11,0,0,0,Dec-2013,13650,13650
1068179,Charged Off,2011,0,56,22.99794661190965,0,0,0,collection,12181.32,11617.5312000018,0.9845365423730339,TX,52000,20.7,10+ years,American Airlines,687,E,RENT,0,312.04,19.91,Dec-2011,28000,10,debt_consolidation,29178,87.6,E4,60 months,Debt Consalidation,16,Verified,752xx,12181.32,4281.54,4759.37,0,3140.41,563.7887999982,Jun-2014,11800,11775
1068158,Fully Paid,2011,1,76,12.829568788501026,0,0,0,NA,20276.0602951694,20276.0602951694,1.126447794176078,CA,56964,27.55,10+ years,United States Air Force,722,A,RENT,0,563.23,7.9,Dec-2011,18000,7,debt_consolidation,17381,76.6,A4,36 months,Debt Consolidation / Lower CC Rate,20,Source Verified,935xx,20276.0602951694,18000,2276.06,0,0,0,Jan-2015,18000,18000
1068180,Fully Paid,2011,1,68,7.080082135523614,1,0,0,NA,2529.9020833332997,2529.9020833332997,1.0119608333333199,FL,49500,10.33,7 years,United states air force,672,C,RENT,1,85.78,14.27,Dec-2011,2500,7,debt_consolidation,9868,37.7,C2,36 months,Money,20,Source Verified,325xx,2529.9020833332997,2500,29.9,0,0,0,Feb-2012,2500,2500
1068159,Fully Paid,2011,1,75,11.331964407939767,0,0,0,NA,40009.00998998821,40009.00998998821,1.1431145711425204,CA,125000,22.71,6 years,City of Los Angeles,742,A,MORTGAGE,0,1111.37,8.9,Dec-2011,35000,8,debt_consolidation,9051,34.8,A5,36 months,Debt Consolidation,32,Verified,928xx,40009.00998998821,35000,5009.01,0,0,0,Jan-2015,35000,35000
1066215,Charged Off,2011,0,65,16.501026694045173,0,0,0,no_recovery,5903.1,5903.1,0.24596250000000003,CA,90000,9.17,8 years,lafidale inc,717,C,MORTGAGE,1,843.3,15.96,Dec-2011,24000,9,home_improvement,30952,71.2,C5,36 months,home improve,23,Source Verified,927xx,5903.1,3813.57,2082.11,0,7.42,0,Aug-2012,24000,24000
1067931,Fully Paid,2011,1,67,6.080766598220397,1,0,0,NA,5682.990140295799,5682.990140295799,1.1365980280591599,PA,24000,18.3,2 years,Military,672,C,RENT,2,172.48,14.65,Dec-2011,5000,5,debt_consolidation,2429,33.3,C3,36 months,Debt Consolidation,9,Source Verified,150xx,5682.990140295799,5000,682.99,0,0,0,Jan-2013,5000,5000
1067919,Fully Paid,2011,1,77,11.080082135523615,0,0,0,NA,6737.872873399104,6737.872873399104,1.0569212350429966,GA,44000,4.8,4 years,Dental TLC,732,A,RENT,0,198.34,7.51,Dec-2011,6375,7,debt_consolidation,6324,58,A3,36 months,Credit Cards & Laptop,11,Source Verified,303xx,6737.872873399104,6375,362.87,0,0,0,Dec-2012,6375,6375
1067655,Fully Paid,2011,1,70,11.665982203969884,0,0,0,NA,12739.0699999999,12739.0699999999,1.27390699999999,CA,56000,10.82,2 years,Barnes and Noble,737,B,MORTGAGE,1,225.95,12.69,Dec-2011,10000,11,debt_consolidation,10081,31.2,B5,60 months,Debt Consolidation,18,Source Verified,923xx,12739.0699999999,10000,2739.07,0,0,0,Oct-2014,10000,10000
1060662,Fully Paid,2011,1,79,11.498973305954825,0,0,0,NA,6793.1828502581,6793.1828502581,1.0956746532674355,WV,26500,18.2,5 years,WV State Tax Department,772,A,MORTGAGE,0,188.71,6.03,Dec-2011,6200,6,small_business,2982,16,A1,36 months,Business Loan,18,Not Verified,263xx,6793.1828502581,6200,593.18,0,0,0,Jan-2015,6200,6200
1061304,Fully Paid,2011,1,59,5.333333333333333,0,0,0,NA,19405.3024363312,19405.3024363312,1.2936868290887467,GA,54000,19.69,1 year,Norfolk Southern,662,E,RENT,2,547.12,18.64,Dec-2011,15000,9,debt_consolidation,15183,90.3,E1,36 months,Debt Consolidation,12,Not Verified,300xx,19405.3024363312,15000,4405.3,0,0,0,May-2014,15000,15000
1067182,Fully Paid,2011,1,68,6.828199863107461,0,0,0,NA,14488.2663221248,14488.2663221248,1.0348761658660572,CA,52800,7.36,4 years,Kazork,682,C,RENT,1,480.33,14.27,Dec-2011,14000,9,debt_consolidation,13378,70.8,C2,36 months,Credit Card Debt,14,Not Verified,919xx,14488.2663221248,14000,488.27,0,0,0,Apr-2012,14000,14000
822464,Fully Paid,2011,1,77,18.49965776865161,0,0,0,NA,9713.5610123768,9713.5610123768,1.0944857478734422,GA,38000,23.53,1 year,Ashbrook Village Senior Community,742,A,MORTGAGE,1,276.11,7.51,Dec-2011,8875,13,debt_consolidation,19056,62.1,A3,36 months,Credit Card Debt Consolidation,27,Not Verified,301xx,9713.5610123768,8875,838.56,0,0,0,Sep-2013,8875,8875
1063526,Fully Paid,2011,1,74,14.584531143052704,0,0,0,NA,15659.005462385,15659.005462385,1.159926330547037,CA,38000,12.38,7 years,Bank of the West,747,B,RENT,1,435.04,9.91,Dec-2011,13500,3,debt_consolidation,16023,67.3,B1,36 months,personal loan,7,Verified,917xx,15659.005462385,13500,2159.01,0,0,0,Jan-2015,13500,13500
1068091,Charged Off,2011,0,74,5.500342231348392,0,0,0,collection,11242.49,11238.341099998399,0.9365284249998665,MN,42000,7.83,2 years,Luxottica Retail,727,B,RENT,2,386.7,9.91,Dec-2011,12000,8,debt_consolidation,9749,65.4,B1,36 months,Consolidation,16,Not Verified,553xx,11242.49,9011.72,1807.88,0,422.89,4.1489000016,May-2014,12000,12000
1068090,Fully Paid,2011,1,56,7.83025325119781,1,0,0,NA,22286.220337199706,22286.220337199706,1.3928887710749815,WA,55000,15.8,4 years,Energy Northwest,667,E,RENT,0,423.11,19.91,Dec-2011,16000,8,debt_consolidation,7743,72.4,E4,60 months,Debt Free,19,Verified,993xx,22286.220337199706,16000,6286.22,0,0,0,May-2014,16000,15975
1068082,Fully Paid,2011,1,57,20.999315537303218,1,1,0,NA,27586.781407596,27586.781407596,1.2771658059072224,GA,60000,16.74,8 years,State of Georgia/United States Air Force,677,E,MORTGAGE,0,565.32,19.42,Dec-2011,21600,6,debt_consolidation,13354,78.1,E3,60 months,5 Years to Financial Freedom,21,Source Verified,312xx,27586.781407596,21600,5986.78,0,0,0,Aug-2013,21600,20498.26578107292
1068078,Fully Paid,2011,1,73,11.75085557837098,1,1,0,NA,7000.2325278835,7000.2325278835,1.1667054213139165,NJ,87000,12.86,6 years,Medin Corporation,692,B,MORTGAGE,0,195.44,10.65,Dec-2011,6000,12,home_improvement,11739,40.5,B2,36 months,Roof,22,Not Verified,074xx,7000.2325278835,6000,1000.23,0,0,0,Jul-2014,6000,6000
1057633,Fully Paid,2011,1,63,7.750855578370979,0,0,0,NA,12206.2200108979,12206.2200108979,1.4445230782127692,IL,25000,22.51,5 years,Best Buy,692,D,OWN,2,208.97,16.77,Dec-2011,8450,6,debt_consolidation,17614,83.5,D2,60 months,PayCC,21,Verified,606xx,12206.2200108979,8450,3756.22,0,0,0,Sep-2015,8450,8425
1067794,Charged Off,2011,0,72,10.417522245037645,0,0,0,collection,6002.38,5944.8772,0.5944877199999999,CA,60000,22.08,8 years,karl strauss brewing company,697,B,RENT,0,330.76,11.71,Dec-2011,10000,8,debt_consolidation,5626,29.3,B3,36 months,consolidation loan,26,Not Verified,921xx,6002.38,4293.91,1388.86,0,319.61,57.5028,Jul-2013,10000,10000
1067818,Charged Off,2011,0,67,12.58590006844627,1,1,0,no_recovery,1352.19,1352.19,0.2414625,AZ,85000,12.24,1 year,O'Reilly Auto Parts,677,C,MORTGAGE,3,193.17,14.65,Dec-2011,5600,8,debt_consolidation,6812,90.8,C3,36 months,Debt Consolidation,31,Not Verified,850xx,1352.19,905.39,445.47,0,1.33,0,Aug-2012,5600,5600
1064842,Fully Paid,2011,1,68,13.333333333333334,0,0,0,NA,14401.595726905902,14401.595726905902,1.2001329772421585,CA,57000,10.86,< 1 year,Rite aid,682,C,RENT,1,411.71,14.27,Dec-2011,12000,7,debt_consolidation,9273,81.5,C2,36 months,Debt consolodation,11,Verified,931xx,14401.595726905902,12000,2401.6,0,0,0,Dec-2013,12000,11975
1067473,Fully Paid,2011,1,66,10.165639972621491,0,0,0,NA,22394.08,22394.08,1.3996300000000002,GA,42656.4,17.44,10+ years,US Army,737,C,RENT,1,382.92,15.27,Dec-2011,16000,4,debt_consolidation,12830,92.3,C4,60 months,debt consolidation,17,Source Verified,305xx,22394.08,16000,6394.08,0,0,0,Nov-2015,16000,8150
1067447,Fully Paid,2011,1,74,16.829568788501028,0,0,0,NA,11387.440493106698,11387.440493106698,1.1387440493106697,VT,30000,11.24,2 years,Upper Valley Food Co-op,732,B,OWN,1,322.25,9.91,Dec-2011,10000,8,debt_consolidation,9152,66.8,B1,36 months,Credit Card Payoff,30,Not Verified,050xx,11387.440493106698,10000,1387.44,0,0,0,Jul-2014,10000,10000
1067664,Fully Paid,2011,1,74,13.248459958932239,0,0,0,NA,25523.449989779805,25523.449989779805,1.1601568177172639,MI,50000,13.22,2 years,St john hospital,742,B,MORTGAGE,4,708.95,9.91,Dec-2011,22000,17,debt_consolidation,21470,49.8,B1,36 months,High interest credit card consolidation,32,Verified,483xx,25523.449989779805,22000,3523.45,0,0,0,Dec-2014,22000,22000
1067654,Fully Paid,2011,1,74,18.49965776865161,0,0,0,NA,20209.060000031,20209.060000031,1.2630662500019376,FL,40000,9.39,10+ years,Indian river county clerk of court,782,B,OWN,1,339.25,9.91,Dec-2011,16000,6,debt_consolidation,13270,28.5,B1,60 months,Debt consolidation,23,Verified,329xx,20209.060000031,16000,4209.06,0,0,0,Mar-2016,16000,15975
1067644,Charged Off,2011,0,77,17.333333333333332,0,0,0,no_recovery,1838.88,1838.88,0.7355520000000001,CA,12000,16.3,NA,NA,732,A,OWN,2,77.78,7.51,Dec-2011,2500,13,debt_consolidation,4853,42.2,A3,36 months,GET FREE OF DEBT,20,Source Verified,961xx,1838.88,1575.06,253.74,0,10.08,0,Dec-2013,2500,2500
1067434,Fully Paid,2011,1,71,7.416837782340862,1,1,0,NA,30073.6800000018,30073.6800000018,1.202947200000072,NJ,225000,8.32,2 years,McGraw- Hill,712,B,RENT,0,835.39,12.42,Dec-2011,25000,11,debt_consolidation,30449,34.6,B4,36 months,Consolidation loan,23,Verified,085xx,30073.6800000018,25000,5073.68,0,0,0,Jan-2015,25000,25000
1067419,Fully Paid,2011,1,69,7.1649555099247095,1,0,0,NA,12177.6254400066,12177.6254400066,1.2177625440006599,CA,45900,24.97,2 years,Samsung Information Systems America,692,C,RENT,2,339.31,13.49,Dec-2011,10000,10,small_business,8936,48.3,C1,36 months,Small Business Loan,12,Verified,951xx,12177.6254400066,10000,2177.63,0,0,0,Sep-2014,10000,10000
1067601,Fully Paid,2011,1,69,3.4168377823408624,0,0,0,NA,3053.71,3053.71,1.221484,WA,27200,6.44,4 years,Bartell Drugs,687,C,RENT,0,84.83,13.49,Dec-2011,2500,6,debt_consolidation,3473,68.1,C1,36 months,zipcar,6,Not Verified,981xx,3053.71,2500,553.71,0,0,0,Jan-2015,2500,2500
1067579,Fully Paid,2011,1,70,15.58384668035592,1,0,0,NA,8845.7500004562,8845.7500004562,1.2076109215639865,FL,42000,22.57,1 year,Sensus Healthcare,682,B,RENT,3,245.72,12.69,Dec-2011,7325,12,debt_consolidation,7281,65,B5,36 months,Debt Consolidation,29,Not Verified,330xx,8845.7500004562,7325,1520.75,0,0,0,Jan-2015,7325,7325
1067364,Charged Off,2011,0,69,12,1,1,0,collection,9270.84,9266.3522,0.92663522,CA,65000,6.92,5 years,Edgestone Real Estate,692,C,RENT,2,339.31,13.49,Dec-2011,10000,12,small_business,14292,69.5,C1,36 months,Small Business Loan,17,Not Verified,927xx,9270.84,6799.56,2011.75,0,459.53,4.4878,Mar-2014,10000,10000
1067152,Charged Off,2011,0,62,7.2470910335386725,1,0,0,no_recovery,6934,6934,0.8947096774193548,IL,24000,16.1,< 1 year,US Bank,667,D,RENT,1,277.36,17.27,Dec-2011,7750,4,debt_consolidation,2348,67.1,D3,36 months,Payoff Loan,7,Not Verified,601xx,6934,4935.39,1986.7,0,11.91,0,Jan-2014,7750,7750
1062471,Charged Off,2011,0,54,9.08145106091718,0,0,0,collection,5427.53,5417.05,0.2708525,FL,70000,16.63,6 years,Independent Imaging,667,F,RENT,1,539.84,20.89,Dec-2011,20000,10,debt_consolidation,10470,79.9,F1,60 months,Loan to pay off Credit cards,24,Source Verified,334xx,5427.53,1318.27,3034.08,0,1075.18,10.48,Oct-2012,20000,20000
1066842,Fully Paid,2011,1,71,9.333333333333334,0,0,0,NA,11338.81667511457,11338.81667511457,1.1811267369911012,NY,65000,11.65,10+ years,Express LLC,687,B,RENT,0,320.79,12.42,Dec-2011,9600,6,debt_consolidation,11279,70.9,B4,36 months,GetoutofDebt,11,Verified,117xx,11338.81667511457,9600,1738.82,0,0,0,Jan-2014,9600,9600
1067126,Charged Off,2011,0,72,20.999315537303218,0,0,0,no_recovery,3712.5599999999986,3712.5599999999986,0.17678857142857135,CA,60000,6.62,3 years,Calix,737,B,RENT,0,464.07,11.71,Dec-2011,21000,7,debt_consolidation,10543,79.9,B3,60 months,Consolidate me 2011,11,Not Verified,931xx,3712.5599999999986,2142.87,1565.37,0,4.32,0,Aug-2012,21000,21000
1066789,Fully Paid,2011,1,71,12.58590006844627,0,0,0,NA,16059.3700018957,16059.3700018957,1.202949063812412,CA,43000,20.57,10+ years,Cajon Valley Union School District,707,B,RENT,0,446.1,12.42,Dec-2011,13350,7,debt_consolidation,11531,95.3,B4,36 months,Debt Consolidation Loan,15,Not Verified,920xx,16059.3700018957,13350,2709.37,0,0,0,Jan-2015,13350,13350
1067324,Charged Off,2011,0,63,10.33264887063655,0,0,0,collection,13373.77,13332.9868999932,0.8888657933328801,WI,42000,19.63,10+ years,Schneider National Inc,667,D,RENT,2,533.08,16.77,Dec-2011,15000,10,debt_consolidation,8238,74.9,D2,36 months,Debt Consolidation Loan,38,Verified,543xx,13373.77,8365.66,3923.4,0,1084.71,40.7831000068,Apr-2014,15000,15000
1067102,Charged Off,2011,0,62,20.752908966461327,1,0,0,collection,10199.39,10193.75,0.6795833333333333,CA,75000,16.03,8 years,Santa Clara County Public Defender,667,D,RENT,0,536.81,17.27,Dec-2011,15000,10,debt_consolidation,13505,75.9,D3,36 months,debt consolidation,17,Source Verified,951xx,10199.39,6944.85,3238.39,0,16.15,5.64,Aug-2013,15000,15000
1046969,Fully Paid,2011,1,69,14.080766598220396,1,0,0,NA,15121.770016484,15121.770016484,1.3747063651349092,CA,129000,10.94,10+ years,Department Of Health,722,C,MORTGAGE,0,253.06,13.49,Dec-2011,11000,10,debt_consolidation,1735,24.1,C1,60 months,Breathing Room,31,Verified,927xx,15121.770016484,11000,4121.77,0,0,0,Jun-2016,11000,10750
1067084,Fully Paid,2011,1,73,8.999315537303216,1,1,0,NA,38061.504876392486,38061.504876392486,1.0874715678969282,TX,168000,3.17,2 years,baylor college of medicine,762,B,MORTGAGE,1,1140.07,10.65,Dec-2011,35000,16,debt_consolidation,1099,1.4,B2,36 months,pertsonal loan,22,Verified,775xx,38061.504876392486,35000,3061.5,0,0,0,Oct-2013,35000,35000
1060875,Fully Paid,2011,1,66,22.247775496235455,0,0,0,NA,32080.6900365013,32080.6900365013,1.4273944398888232,NH,52000,15.23,7 years,EDIT,717,C,MORTGAGE,1,537.87,15.27,Dec-2011,22475,7,debt_consolidation,18554,61.8,C4,60 months,Debt Consolidation,23,Verified,038xx,32080.6900365013,22475,9605.69,0,0,0,May-2016,22475,22425
1067265,Charged Off,2011,0,70,17.248459958932237,0,0,0,collection,12295.72,12293.940099997099,0.7683712562498186,IL,58500,20.64,1 year,Marsh,697,B,RENT,0,536.72,12.69,Dec-2011,16000,8,debt_consolidation,26224,89.3,B5,36 months,Consolidation,10,Source Verified,606xx,12295.72,9479.47,2778.95,26.835510871565,10.47,1.7799000028999998,May-2014,16000,16000
1067287,Fully Paid,2011,1,70,12.999315537303216,0,0,0,NA,16302.7600025215,16302.7600025215,1.2076118520386296,VA,71000,11.97,5 years,AAVMC,712,B,RENT,2,452.86,12.69,Dec-2011,13500,4,debt_consolidation,6681,77.7,B5,36 months,Debt Consolidation,11,Source Verified,221xx,16302.7600025215,13500,2802.76,0,0,0,Jan-2015,13500,13500
1067066,Fully Paid,2011,1,70,15.58384668035592,0,0,0,NA,28982.7100089702,28982.7100089702,1.207612917040425,WA,75000,11.6,10+ years,State of Washington,702,B,RENT,0,805.08,12.69,Dec-2011,24000,10,debt_consolidation,21609,84.6,B5,36 months,consolidate,33,Verified,985xx,28982.7100089702,24000,4982.71,0,0,0,Jan-2015,24000,24000
1066635,Fully Paid,2011,1,61,5.418206707734429,0,0,0,NA,28411.15,28411.15,1.0146839285714286,NC,140000,12.07,5 years,Cisco Systems Inc.,717,D,MORTGAGE,1,704.64,17.58,Dec-2011,28000,13,home_improvement,2686,13.4,D4,60 months,"70%Attached room,30%cc-loanconsolidation",24,Verified,275xx,28411.15,28000,411.15,0,0,0,Jan-2012,28000,27975
1067026,Fully Paid,2011,1,78,12.24914442162902,0,0,0,NA,15451.1604425269,15451.1604425269,1.10365431732335,VA,66000,11.15,10+ years,US Air Force,752,A,RENT,1,429.86,6.62,Dec-2011,14000,7,debt_consolidation,12095,35.4,A2,36 months,Pay off debt,46,Source Verified,236xx,15451.1604425269,14000,1451.16,0,0,0,Sep-2014,14000,14000
1067030,Fully Paid,2011,1,72,24.999315537303218,0,0,0,NA,29279.4540998666,29279.4540998666,1.1711781639946641,RI,100000,6.88,10+ years,UPS,737,B,MORTGAGE,1,826.9,11.71,Dec-2011,25000,8,debt_consolidation,21128,89.1,B3,36 months,Debt Consolidation Loan,18,Verified,028xx,29279.4540998666,25000,4279.45,0,0,0,Sep-2014,25000,25000
1065350,Fully Paid,2011,1,70,9.998631074606434,0,0,0,NA,10868.4800009336,10868.4800009336,1.2076088889926222,NY,50000,17.81,5 years,Gilbert Express,697,B,RENT,1,301.91,12.69,Dec-2011,9000,13,debt_consolidation,12752,55.4,B5,36 months,Debt Consolidation Loan,21,Source Verified,115xx,10868.4800009336,9000,1868.48,0,0,0,Jan-2015,9000,9000
1067028,Fully Paid,2011,1,73,9.166324435318275,0,0,0,NA,15537.4000048047,15537.4000048047,1.1726339626267699,OH,35000,24.93,4 years,Talbert House,722,B,RENT,2,431.6,10.65,Dec-2011,13250,11,debt_consolidation,13392,58.7,B2,36 months,Debt Consolidation Loan,25,Not Verified,450xx,15537.4000048047,13250,2287.4,0,0,0,Jan-2015,13250,13250
1061877,Fully Paid,2011,1,69,13.08145106091718,0,0,0,NA,23865.33884125,23865.33884125,1.1932669420625,CA,75000,22.38,6 years,NA,717,C,RENT,1,678.61,13.49,Dec-2011,20000,7,debt_consolidation,19548,90.8,C1,36 months,LC Loan,17,Verified,921xx,23865.33884125,20000,3865.34,0,0,0,Jan-2014,20000,20000
1067223,Fully Paid,2011,1,73,5.8288843258042435,0,0,0,NA,8618.8399951749,8618.8399951749,1.1726312918605306,AR,48000,11.93,10+ years,"Hospice Peachtree, LLC",697,B,MORTGAGE,0,239.42,10.65,Dec-2011,7350,5,debt_consolidation,15587,77.5,B2,36 months,Debt consolidation,5,Not Verified,729xx,8618.8399951749,7350,1268.84,0,0,0,Jan-2015,7350,7350
1067004,Fully Paid,2011,1,66,13.333333333333334,1,0,0,NA,14406.1899936083,14406.1899936083,1.2527121733572435,FL,36000,21.1,5 years,Merks Bar and Grill,672,C,RENT,1,400.18,15.27,Dec-2011,11500,7,debt_consolidation,8969,76.7,C4,36 months,Debt consolidation,14,Not Verified,321xx,14406.1899936083,11500,2906.19,0,0,0,Jan-2015,11500,11500
1031265,Charged Off,2011,0,71,17.585215605749486,0,0,0,collection,8204.31,8199.67,0.6007084249084249,CA,86000,12.29,10+ years,ITT Aerospace Controls,702,B,MORTGAGE,1,456.12,12.42,Dec-2011,13650,12,debt_consolidation,16140,73.4,B4,36 months,Debt Consolidation,34,Not Verified,913xx,8204.31,5810.73,1931.92,0,461.66,4.64,May-2013,13650,13650
1066835,Charged Off,2011,0,64,4.082135523613963,0,0,0,no_recovery,2223.959999999999,2223.959999999999,0.2118057142857142,CA,30000,15,3 years,Butte Community College,682,D,RENT,1,370.66,16.29,Dec-2011,10500,7,debt_consolidation,5379,55.5,D1,36 months,Personal,8,Source Verified,959xx,2223.959999999999,1414.89,807.27,0,1.8,0,Jul-2012,10500,10500
1067181,Fully Paid,2011,1,74,8.501026694045175,0,0,0,NA,13921.1799973113,13921.1799973113,1.160098333109275,CA,60000,15.5,2 years,Deloitte Tax LLP,717,B,RENT,0,386.7,9.91,Dec-2011,12000,7,debt_consolidation,12168,85.7,B1,36 months,Debt consolidation,21,Not Verified,941xx,13921.1799973113,12000,1921.18,0,0,0,Jan-2015,12000,11975
1066712,Fully Paid,2011,1,71,9.500342231348391,1,0,0,NA,8293.148925301999,8293.148925301999,1.1847355607574284,MD,82000,12,7 years,johns hopkins hospital,692,B,MORTGAGE,1,233.91,12.42,Dec-2011,7000,6,debt_consolidation,25334,71.6,B4,36 months,Debt Consolidation,31,Not Verified,217xx,8293.148925301999,7000,1293.15,0,0,0,Feb-2014,7000,7000
1066706,Fully Paid,2011,1,55,20.999315537303218,0,0,0,NA,45755.2299804895,45755.2299804895,1.551024745101339,NM,83000,20.93,6 years,United States DHS,692,E,MORTGAGE,0,786.51,20.3,Dec-2011,29500,12,debt_consolidation,22087,89.8,E5,60 months,debt consolidation,35,Source Verified,880xx,45755.2299804895,29500,16255.23,0,0,0,Oct-2015,29500,28513.45925042941
1063280,Charged Off,2011,0,68,11.331964407939767,0,0,0,collection,15502.77,15497.733199997601,1.0280420033165905,TX,35000,20.16,10+ years,JPMorgan Chase Bank,702,C,RENT,1,517.21,14.27,Dec-2011,15075,7,debt_consolidation,10570,89.6,C2,36 months,Debt Consolidation Loan,14,Verified,770xx,15502.77,11609.04,3374.45,0,519.28,5.0368000024,Jun-2014,15075,15075
1040867,Fully Paid,2011,1,78,11.16495550992471,0,0,0,NA,9063.7200007805,9063.7200007805,1.1053317074122562,PA,40000,11.1,< 1 year,new view gifts & accessories,752,A,RENT,1,251.77,6.62,Dec-2011,8200,7,home_improvement,2573,25.5,A2,36 months,remodel,11,Source Verified,193xx,9063.7200007805,8200,863.72,0,0,0,Jan-2015,8200,8200
1066664,Fully Paid,2011,1,62,37.998631074606436,0,0,0,NA,17607.9600330977,17607.9600330977,1.4922000028048898,NJ,109000,7.75,10+ years,New Jersey Institute Of Technology (NJIT,697,D,MORTGAGE,0,294.98,17.27,Dec-2011,21000,9,debt_consolidation,25435,50.3,D3,60 months,Debt Consolidation,16,Verified,070xx,17607.9600330977,11800,5807.96,0,0,0,Jun-2016,11800,11500
